treeId,cellId,latitude,longitude,species
2112397,55,40.71149669442017,-73.9947012901335,Thornless honeylocust
2112652,55,40.71160414433826,-73.99464992053204,Thornless honeylocust
2112651,55,40.71161261539797,-73.9945531681886,Thornless honeylocust
2112650,55,40.71162265631662,-73.9944384982673,Thornless honeylocust
2112396,55,40.71151869799804,-73.9944410168643,Thornless honeylocust
11138956,55,40.711078967810415,-73.99408871750268,paperbark maple
11139400,55,40.71108524287306,-73.99413048059415,'Moraine' Sweetgum
11139402,55,40.71114827699798,-73.99409859619031,paperbark maple
11139399,55,40.7111585084527,-73.99413908448528,'Moraine' Sweetgum
11139401,55,40.71121376807745,-73.99410792966836,paperbark maple
11139398,55,40.71122641340578,-73.99415238630945,'Moraine' Sweetgum
2112593,55,40.71131301258327,-73.9941565433684,black oak
2112594,55,40.7113861433002,-73.99416696739586,Shumard's oak
2112354,55,40.711394220846174,-73.99430277356983,maidenhair tree
2112353,55,40.711324927679065,-73.9942926857229,maidenhair tree
2112352,55,40.71126218138778,-73.99428355095223,London planetree
2112351,56,40.71119343317146,-73.99427354275427,Chinese elm
2112350,56,40.711114318825835,-73.99426202426405,maidenhair tree
2112349,56,40.710999740746416,-73.9942453432679,Japanese zelkova
2112348,56,40.71092881042241,-73.99423501821829,maidenhair tree
2112347,56,40.71084205871279,-73.99422238755965,maidenhair tree
2112585,56,40.71087867645286,-73.9940601712607,London planetree
2112583,56,40.71078098677811,-73.99404624779194,London planetree
2112582,56,40.71067674850614,-73.99403139087988,maidenhair tree
15936511,56,40.71070074358156,-73.99420181493348,Oak
2112814,56,40.71053573735857,-73.99455988934812,Callery pear
2143665,56,40.71039818175775,-73.99458185677295,London planetree
2143664,56,40.71037733957252,-73.99469849124799,London planetree
2143663,56,40.71036162290784,-73.99483599933403,London planetree
10204930,56,40.71034227906859,-73.99496223646895,bur oak
2143661,56,40.71032282647404,-73.99508917840868,London planetree
2112817,56,40.71045881838957,-73.99505759646277,Callery pear
2112816,56,40.710483074673725,-73.9949006495015,Callery pear
2112815,56,40.71050722041372,-73.9947444088096,Callery pear
2112719,56,40.7103236406818,-73.99401253754301,Green ash
2112720,56,40.7102537162359,-73.99400344364635,Green ash
2112721,56,40.710116598397335,-73.99398560960076,Green ash
2112722,56,40.71004831395424,-73.99397672827486,Green ash
2112723,56,40.709978935600105,-73.99396770504087,Green ash
2112724,56,40.70991119667972,-73.99395889509051,Green ash
2112725,57,40.70977407882819,-73.99394106273111,Green ash
2112726,57,40.70970579437864,-73.99393218224793,Green ash
2112762,57,40.70961227698986,-73.99373154392121,Green ash
2112763,57,40.70963059011348,-73.9936244511685,Green ash
2112764,57,40.70966412048691,-73.99339535320571,Green ash
2112765,57,40.709677749992004,-73.99330697569225,Green ash
2112766,57,40.70969137771372,-73.99321859739133,Green ash
2112767,57,40.70971885244916,-73.99304042867664,Green ash
2112768,57,40.709732373077976,-73.99295275664471,Green ash
2112769,57,40.70974611027433,-73.99286367182042,Green ash
2112770,57,40.7097731477651,-73.99268832983228,Green ash
2112771,57,40.70978699335812,-73.99259853701685,Green ash
2112772,57,40.709801166971,-73.99250662427364,Green ash
2112773,57,40.709814252134045,-73.9924031241823,Japanese zelkova
2149098,57,40.709877492329845,-73.9919040024807,Japanese pagoda tree
2149097,57,40.70991405006804,-73.99190907487673,Japanese pagoda tree
2149096,57,40.70996537406431,-73.99188174193141,Japanese pagoda tree
2149094,57,40.710027062639476,-73.99189030478763,Kentucky coffeetree
2149092,57,40.71007237511255,-73.99189659198161,'Green leaf' Japanese flowering cherry
2149090,57,40.710187016393384,-73.99191250446694,Kentucky coffeetree
12158983,57,40.71012138716627,-73.99174804752386,swamp white oak
12158982,57,40.71006175587067,-73.99173754727454,swamp white oak
12158980,57,40.70999579916681,-73.9917288242731,swamp white oak
2110980,58,40.71619460774464,-73.98952959584167,Japanese zelkova
5245732,58,40.71625474068447,-73.98925448978666,'Regal Prince' Oak
303795,58,40.71618363852278,-73.98930671280934,Thornless honeylocust
300998,58,40.716081191692915,-73.98935839586892,pin oak
306192,58,40.71599244433666,-73.9894069464936,pin oak
300997,58,40.71588523194036,-73.98945941384325,pin oak
306995,58,40.71583484666238,-73.98949014330685,pin oak
303794,58,40.71573359099946,-73.98954339179802,Thornless honeylocust
2111012,58,40.71563306606524,-73.98991103782132,Japanese zelkova
2110905,58,40.71555888655761,-73.98996267393463,pin oak
2110906,58,40.71559243285044,-73.99007013623455,pin oak
2110907,58,40.71563931478306,-73.99022031685844,swamp white oak
2110908,58,40.715661817057494,-73.99029240393374,Japanese zelkova
2110909,58,40.71568911360883,-73.99037984093324,pin oak
13804633,58,40.7157779519224,-73.99039510354766,sawtooth oak
14157385,58,40.71586465273685,-73.99067470946876,sawtooth oak
2110990,58,40.71580475020828,-73.99075464901382,sawtooth oak
2116212,58,40.715915409317546,-73.9908415090388,sawtooth oak
2116213,58,40.71595658569381,-73.99097682430383,sawtooth oak
13518610,59,40.715896269800645,-73.99101621680286,sawtooth oak
2110991,59,40.71590534789339,-73.99108717292219,littleleaf linden
2116214,59,40.715989812093476,-73.99108601404959,sawtooth oak
2111032,59,40.715854057407576,-73.99133356430609,Japanese pagoda tree
15247226,59,40.71575969166395,-73.99138289294136,Kentucky coffeetree
2110948,59,40.71576601503707,-73.99149228740895,Japanese pagoda tree
2110949,59,40.71554748894558,-73.9916057150759,Japanese pagoda tree
2110950,59,40.71526514199052,-73.9917522700008,Japanese pagoda tree
4609923,59,40.715191335610264,-73.99168406407928,Japanese pagoda tree
2145852,59,40.71525308703434,-73.99243901969335,London planetree
10183237,59,40.71518333703647,-73.99237110865649,'Homestead' Elm
10183239,59,40.71528101000612,-73.99216795281662,'Emerald Sunshine' Elm
15514087,59,40.71532069781285,-73.99214688463803,'Emerald Sunshine' Elm
10183637,59,40.715321513230585,-73.99214681164483,'Emerald Sunshine' Elm
2145851,59,40.715470253235054,-73.99232894944353,London planetree
2145850,59,40.71554989892133,-73.99228858293047,London planetree
2110882,59,40.715597884059974,-73.99200156437489,London planetree
